molecule_list_name,peptide_modified_sequence,genotype,timepoint,bio_rep,tech_rep,total_area
MOL_0004,PEP_00006,Genotype_A,2,3,2,NA
MOL_0004,PEP_00006,Genotype_A,4,1,1,NA
MOL_0004,PEP_00006,Genotype_A,4,1,2,NA
MOL_0004,PEP_00006,Genotype_A,4,2,1,1.7456630319891177e-4
MOL_0004,PEP_00006,Genotype_A,4,2,2,2.1288928920997665e-4
MOL_0004,PEP_00006,Genotype_A,4,3,1,1.6087268029842442e-4
MOL_0004,PEP_00006,Genotype_A,4,3,2,6.0419714304726545e-05
MOL_0004,PEP_00006,Genotype_A,6,1,1,3.754402402749847e-4
MOL_0004,PEP_00006,Genotype_A,6,1,2,5.247189416886351e-4
MOL_0004,PEP_00006,Genotype_A,6,2,1,NA
MOL_0004,PEP_00006,Genotype_A,6,2,2,1.2805640097101784e-4
MOL_0004,PEP_00006,Genotype_A,6,3,1,7.921671454220614e-4
MOL_0004,PEP_00006,Genotype_A,6,3,2,5.013508101672047e-4
MOL_0004,PEP_00006,Genotype_B,0,1,1,NA
MOL_0004,PEP_00006,Genotype_B,0,1,2,NA
MOL_0004,PEP_00006,Genotype_B,0,2,1,NA
MOL_0004,PEP_00006,Genotype_B,0,2,2,NA
MOL_0004,PEP_00006,Genotype_B,0,3,1,NA
MOL_0004,PEP_00006,Genotype_B,0,3,2,NA
MOL_0004,PEP_00006,Genotype_B,1,1,1,NA
MOL_0004,PEP_00006,Genotype_B,1,1,2,NA
MOL_0004,PEP_00006,Genotype_B,1,2,1,NA
MOL_0004,PEP_00006,Genotype_B,1,2,2,NA
MOL_0004,PEP_00006,Genotype_B,1,3,1,NA
MOL_0004,PEP_00006,Genotype_B,1,3,2,NA
MOL_0004,PEP_00006,Genotype_B,1.5,1,1,NA
MOL_0004,PEP_00006,Genotype_B,1.5,1,2,NA
MOL_0004,PEP_00006,Genotype_B,1.5,2,1,NA
MOL_0004,PEP_00006,Genotype_B,1.5,2,2,NA
MOL_0004,PEP_00006,Genotype_B,1.5,3,1,NA
MOL_0004,PEP_00006,Genotype_B,1.5,3,2,NA
MOL_0004,PEP_00006,Genotype_B,2,1,1,NA
MOL_0004,PEP_00006,Genotype_B,2,1,2,NA
MOL_0004,PEP_00006,Genotype_B,2,2,1,NA
MOL_0004,PEP_00006,Genotype_B,2,2,2,NA
MOL_0004,PEP_00006,Genotype_B,2,3,1,3.181008807083491e-5
MOL_0004,PEP_00006,Genotype_B,2,3,2,NA
MOL_0004,PEP_00006,Genotype_B,4,1,1,2.6278379928765754e-4
MOL_0004,PEP_00006,Genotype_B,4,1,2,4.702434813860333e-4
MOL_0004,PEP_00006,Genotype_B,4,2,1,3.87675933389526e-5
MOL_0004,PEP_00006,Genotype_B,4,2,2,1.1116370939784604e-4
MOL_0004,PEP_00006,Genotype_B,4,3,1,1.759910190490848e-4
MOL_0004,PEP_00006,Genotype_B,4,3,2,3.532863741593222e-4
MOL_0004,PEP_00006,Genotype_B,6,1,1,NA
MOL_0004,PEP_00006,Genotype_B,6,1,2,NA
MOL_0004,PEP_00006,Genotype_B,6,2,1,5.533220668340246e-4
MOL_0004,PEP_00006,Genotype_B,6,2,2,2.29145241349502e-4
MOL_0004,PEP_00006,Genotype_B,6,3,1,NA
MOL_0004,PEP_00006,Genotype_B,6,3,2,NA
MOL_0004,PEP_00007,Genotype_A,0,1,1,NA
MOL_0004,PEP_00007,Genotype_A,0,1,2,NA
MOL_0004,PEP_00007,Genotype_A,0,2,1,NA
MOL_0004,PEP_00007,Genotype_A,0,2,2,NA
MOL_0004,PEP_00007,Genotype_A,0,3,1,NA
MOL_0004,PEP_00007,Genotype_A,0,3,2,NA
MOL_0004,PEP_00007,Genotype_A,1,1,1,NA
MOL_0004,PEP_00007,Genotype_A,1,1,2,NA
MOL_0004,PEP_00007,Genotype_A,1,2,1,NA
MOL_0004,PEP_00007,Genotype_A,1,2,2,NA
MOL_0004,PEP_00007,Genotype_A,1,3,1,2.221798443618894e-4
MOL_0004,PEP_00007,Genotype_A,1,3,2,3.581299290320621e-4
MOL_0004,PEP_00007,Genotype_A,1.5,1,1,3.2540530016113777e-4
MOL_0004,PEP_00007,Genotype_A,1.5,1,2,4.390409124582945e-4
MOL_0004,PEP_00007,Genotype_A,1.5,2,1,4.92046563334357e-4
MOL_0004,PEP_00007,Genotype_A,1.5,2,2,5.600301326957661e-4
MOL_0004,PEP_00007,Genotype_A,1.5,3,1,4.279666420098491e-5
MOL_0004,PEP_00007,Genotype_A,1.5,3,2,5.018614966713755e-4
MOL_0004,PEP_00007,Genotype_A,2,1,1,9.710840781233375e-5
MOL_0004,PEP_00007,Genotype_A,2,1,2,NA
MOL_0004,PEP_00007,Genotype_A,2,2,1,0.00159471099285306
MOL_0004,PEP_00007,Genotype_A,2,2,2,0.00110478659261333
MOL_0004,PEP_00007,Genotype_A,2,3,1,0.0012641683073703
MOL_0004,PEP_00007,Genotype_A,2,3,2,9.61090180037885e-4
MOL_0004,PEP_00007,Genotype_A,4,1,1,0.00462579353916639
MOL_0004,PEP_00007,Genotype_A,4,1,2,0.00435333175521629
MOL_0004,PEP_00007,Genotype_A,4,2,1,0.00422030486781004
MOL_0004,PEP_00007,Genotype_A,4,2,2,0.00378922675215144
MOL_0004,PEP_00007,Genotype_A,4,3,1,0.00537792764350409
MOL_0004,PEP_00007,Genotype_A,4,3,2,0.00538590006520418
MOL_0004,PEP_00007,Genotype_A,6,1,1,0.00203527042612428
MOL_0004,PEP_00007,Genotype_A,6,1,2,0.00165241250639257
MOL_0004,PEP_00007,Genotype_A,6,2,1,0.00230315035537204
MOL_0004,PEP_00007,Genotype_A,6,2,2,0.00175943280633799
MOL_0004,PEP_00007,Genotype_A,6,3,1,0.001733133366731
MOL_0004,PEP_00007,Genotype_A,6,3,2,0.00142393235671422
MOL_0004,PEP_00007,Genotype_B,0,1,1,NA
MOL_0004,PEP_00007,Genotype_B,0,1,2,NA
MOL_0004,PEP_00007,Genotype_B,0,2,1,NA
MOL_0004,PEP_00007,Genotype_B,0,2,2,NA
MOL_0004,PEP_00007,Genotype_B,0,3,1,NA
MOL_0004,PEP_00007,Genotype_B,0,3,2,NA
MOL_0004,PEP_00007,Genotype_B,1,1,1,1.068996313338308e-4
MOL_0004,PEP_00007,Genotype_B,1,1,2,NA
MOL_0004,PEP_00007,Genotype_B,1,2,1,3.5628159052191036e-4
MOL_0004,PEP_00007,Genotype_B,1,2,2,3.73321402929815e-4
MOL_0004,PEP_00007,Genotype_B,1,3,1,4.513940137326384e-4
MOL_0004,PEP_00007,Genotype_B,1,3,2,1.2028576047335496e-4
MOL_0004,PEP_00007,Genotype_B,1.5,1,1,6.00046044572407e-4
MOL_0004,PEP_00007,Genotype_B,1.5,1,2,1.0134261471723636e-4
MOL_0004,PEP_00007,Genotype_B,1.5,2,1,5.558297620205658e-4
MOL_0004,PEP_00007,Genotype_B,1.5,2,2,7.335665022011443e-4
MOL_0004,PEP_00007,Genotype_B,1.5,3,1,5.436166411452609e-4
MOL_0004,PEP_00007,Genotype_B,1.5,3,2,2.3136473524015645e-4
MOL_0004,PEP_00007,Genotype_B,2,1,1,3.037448494169953e-4
MOL_0004,PEP_00007,Genotype_B,2,1,2,2.463885771920186e-4
MOL_0004,PEP_00007,Genotype_B,2,2,1,0.00331212936943522
MOL_0004,PEP_00007,Genotype_B,2,2,2,0.00408688407785065
MOL_0004,PEP_00007,Genotype_B,2,3,1,0.00158207125221787
MOL_0004,PEP_00007,Genotype_B,2,3,2,0.00132736282953274
MOL_0004,PEP_00007,Genotype_B,4,1,1,0.0062539011109131
MOL_0004,PEP_00007,Genotype_B,4,1,2,0.00588396414319522
MOL_0004,PEP_00007,Genotype_B,4,2,1,0.00766928629902966
MOL_0004,PEP_00007,Genotype_B,4,2,2,0.00784383966195865
MOL_0004,PEP_00007,Genotype_B,4,3,1,0.0074556836603163
MOL_0004,PEP_00007,Genotype_B,4,3,2,0.00675170983284943
MOL_0004,PEP_00007,Genotype_B,6,1,1,0.00380008450873495
MOL_0004,PEP_00007,Genotype_B,6,1,2,0.00244927516032979
MOL_0004,PEP_00007,Genotype_B,6,2,1,0.00162479952050182
MOL_0004,PEP_00007,Genotype_B,6,2,2,8.97246545045903e-4
MOL_0004,PEP_00007,Genotype_B,6,3,1,0.00352723141115903
MOL_0004,PEP_00007,Genotype_B,6,3,2,0.00206451955842193
MOL_0005,PEP_00008,Genotype_A,0,1,1,0.00198113890827
MOL_0005,PEP_00008,Genotype_A,0,1,2,0.00188684943044623
MOL_0005,PEP_00008,Genotype_A,0,2,1,0.00144016425229785
MOL_0005,PEP_00008,Genotype_A,0,2,2,0.00189189186718512
MOL_0005,PEP_00008,Genotype_A,0,3,1,0.00966865908510406
MOL_0005,PEP_00008,Genotype_A,0,3,2,0.00905289037234685
MOL_0005,PEP_00008,Genotype_A,1,1,1,0.0037935906247479902
MOL_0005,PEP_00008,Genotype_A,1,1,2,0.00343897224247113
MOL_0005,PEP_00008,Genotype_A,1,2,1,0.00694641359086949
MOL_0005,PEP_00008,Genotype_A,1,2,2,NA
MOL_0005,PEP_00008,Genotype_A,1,3,1,0.00788438497940988
MOL_0005,PEP_00008,Genotype_A,1,3,2,0.00887752338215013
MOL_0005,PEP_00008,Genotype_A,1.5,1,1,0.00622737987520711
MOL_0005,PEP_00008,Genotype_A,1.5,1,2,0.00612840530778593
MOL_0005,PEP_00008,Genotype_A,1.5,2,1,0.0082000212422625
MOL_0005,PEP_00008,Genotype_A,1.5,2,2,0.00712495275503288
MOL_0005,PEP_00008,Genotype_A,1.5,3,1,0.00479354851793043
MOL_0005,PEP_00008,Genotype_A,1.5,3,2,0.00555680894977
MOL_0005,PEP_00008,Genotype_A,2,1,1,8.089671106794065e-4
MOL_0005,PEP_00008,Genotype_A,2,1,2,0.00106797614443259
MOL_0005,PEP_00008,Genotype_A,2,2,1,0.00154580668962909
MOL_0005,PEP_00008,Genotype_A,2,2,2,0.00133327457596637
MOL_0005,PEP_00008,Genotype_A,2,3,1,0.003908806545792
MOL_0005,PEP_00008,Genotype_A,2,3,2,0.00325389434151982
MOL_0005,PEP_00008,Genotype_A,4,1,1,0.02134178823233843
MOL_0005,PEP_00008,Genotype_A,4,1,2,0.01779835735129719
MOL_0005,PEP_00008,Genotype_A,4,2,1,0.01490350553089353
MOL_0005,PEP_00008,Genotype_A,4,2,2,0.01066445186497555
MOL_0005,PEP_00008,Genotype_A,4,3,1,0.00876272324354233
MOL_0005,PEP_00008,Genotype_A,4,3,2,0.00743454510740579
MOL_0005,PEP_00008,Genotype_A,6,1,1,0.00124852525349459
MOL_0005,PEP_00008,Genotype_A,6,1,2,0.00121851581618287
MOL_0005,PEP_00008,Genotype_A,6,2,1,0.01382490808233552
MOL_0005,PEP_00008,Genotype_A,6,2,2,0.00833756293051497
MOL_0005,PEP_00008,Genotype_A,6,3,1,9.3574620608691e-4
MOL_0005,PEP_00008,Genotype_A,6,3,2,3.635993541360646e-4
MOL_0005,PEP_00008,Genotype_B,0,1,1,0.02716507729698689
MOL_0005,PEP_00008,Genotype_B,0,1,2,0.03219871830527656
MOL_0005,PEP_00008,Genotype_B,0,2,1,0.00972543433527714
MOL_0005,PEP_00008,Genotype_B,0,2,2,0.01145474774659374
MOL_0005,PEP_00008,Genotype_B,0,3,1,0.00203527700371621
MOL_0005,PEP_00008,Genotype_B,0,3,2,0.00454911481950808
MOL_0005,PEP_00008,Genotype_B,1,1,1,0.00362128626393455
MOL_0005,PEP_00008,Genotype_B,1,1,2,0.00482213467553102
MOL_0005,PEP_00008,Genotype_B,1,2,1,0.0047078450434121
MOL_0005,PEP_00008,Genotype_B,1,2,2,0.00657698651368315
MOL_0005,PEP_00008,Genotype_B,1,3,1,0.0171274515084296
MOL_0005,PEP_00008,Genotype_B,1,3,2,0.01708356627783109
MOL_0005,PEP_00008,Genotype_B,1.5,1,1,0.01030387816137002
MOL_0005,PEP_00008,Genotype_B,1.5,1,2,0.01162417014770102
MOL_0005,PEP_00008,Genotype_B,1.5,2,1,0.00540711151506849
MOL_0005,PEP_00008,Genotype_B,1.5,2,2,0.00572589342842584
MOL_0005,PEP_00008,Genotype_B,1.5,3,1,0.00948815529295683
MOL_0005,PEP_00008,Genotype_B,1.5,3,2,0.01086971704035111
MOL_0005,PEP_00008,Genotype_B,2,1,1,0.00878177724873708
MOL_0005,PEP_00008,Genotype_B,2,1,2,0.00865278553469388
MOL_0005,PEP_00008,Genotype_B,2,2,1,0.00601212056882657
MOL_0005,PEP_00008,Genotype_B,2,2,2,NA
MOL_0005,PEP_00008,Genotype_B,2,3,1,0.01537580892495048
MOL_0005,PEP_00008,Genotype_B,2,3,2,0.01334399036246489
MOL_0005,PEP_00008,Genotype_B,4,1,1,0.01859560883282762
MOL_0005,PEP_00008,Genotype_B,4,1,2,0.01741247155016559
MOL_0005,PEP_00008,Genotype_B,4,2,1,0.01540255173640019
MOL_0005,PEP_00008,Genotype_B,4,2,2,0.01664474240066479
MOL_0005,PEP_00008,Genotype_B,4,3,1,0.01791468305503385
MOL_0005,PEP_00008,Genotype_B,4,3,2,0.01774089292916603
MOL_0005,PEP_00008,Genotype_B,6,1,1,0.01674735070777208
MOL_0005,PEP_00008,Genotype_B,6,1,2,0.01527499753316797
MOL_0005,PEP_00008,Genotype_B,6,2,1,0.00189411810943994
MOL_0005,PEP_00008,Genotype_B,6,2,2,0.00129906317777526
MOL_0005,PEP_00008,Genotype_B,6,3,1,0.02967470055569606
MOL_0005,PEP_00008,Genotype_B,6,3,2,0.02838281277250679
MOL_0005,PEP_00009,Genotype_A,0,1,1,0.00198113890827
MOL_0005,PEP_00009,Genotype_A,0,1,2,0.00195223006559653
MOL_0005,PEP_00009,Genotype_A,0,2,1,0.00144016425229785
MOL_0005,PEP_00009,Genotype_A,0,2,2,0.00189189186718512
MOL_0005,PEP_00009,Genotype_A,0,3,1,0.00962334297143833
MOL_0005,PEP_00009,Genotype_A,0,3,2,0.00905289037234685
MOL_0005,PEP_00009,Genotype_A,1,1,1,0.00382309866995877
MOL_0005,PEP_00009,Genotype_A,1,1,2,0.00357242882691678
MOL_0005,PEP_00009,Genotype_A,1,2,1,0.00701138729924834
MOL_0005,PEP_00009,Genotype_A,1,2,2,NA
MOL_0005,PEP_00009,Genotype_A,1,3,1,0.00789010851993065
MOL_0005,PEP_00009,Genotype_A,1,3,2,0.0087814329418277
MOL_0005,PEP_00009,Genotype_A,1.5,1,1,0.00631489958988945
MOL_0005,PEP_00009,Genotype_A,1.5,1,2,0.00618166135588852
MOL_0005,PEP_00009,Genotype_A,1.5,2,1,0.00822231758366661
MOL_0005,PEP_00009,Genotype_A,1.5,2,2,0.0070015442191896
MOL_0005,PEP_00009,Genotype_A,1.5,3,1,0.00479354851793043
MOL_0005,PEP_00009,Genotype_A,1.5,3,2,0.00555680894977
MOL_0005,PEP_00009,Genotype_A,2,1,1,8.089671106794065e-4
MOL_0005,PEP_00009,Genotype_A,2,1,2,0.00106797614443259
MOL_0005,PEP_00009,Genotype_A,2,2,1,0.0015394864982344
MOL_0005,PEP_00009,Genotype_A,2,2,2,0.00133327457596637
MOL_0005,PEP_00009,Genotype_A,2,3,1,0.003908806545792
MOL_0005,PEP_00009,Genotype_A,2,3,2,0.00325389434151982
MOL_0005,PEP_00009,Genotype_A,4,1,1,0.02136150308420945
MOL_0005,PEP_00009,Genotype_A,4,1,2,0.01806663971024027
MOL_0005,PEP_00009,Genotype_A,4,2,1,0.01503495012831831
MOL_0005,PEP_00009,Genotype_A,4,2,2,0.01065142843484451
MOL_0005,PEP_00009,Genotype_A,4,3,1,0.0088001694683446
MOL_0005,PEP_00009,Genotype_A,4,3,2,0.00755025580575386
MOL_0005,PEP_00009,Genotype_A,6,1,1,0.00124852525349459
MOL_0005,PEP_00009,Genotype_A,6,1,2,0.00121851581618287
MOL_0005,PEP_00009,Genotype_A,6,2,1,0.01384196732823138
MOL_0005,PEP_00009,Genotype_A,6,2,2,0.00840530745564725
MOL_0005,PEP_00009,Genotype_A,6,3,1,9.3574620608691e-4
MOL_0005,PEP_00009,Genotype_A,6,3,2,3.635993541360646e-4
MOL_0005,PEP_00009,Genotype_B,0,1,1,0.02728294906114111
MOL_0005,PEP_00009,Genotype_B,0,1,2,0.03197969716385966
MOL_0005,PEP_00009,Genotype_B,0,2,1,0.00964329803006724
MOL_0005,PEP_00009,Genotype_B,0,2,2,0.01134593240586831
MOL_0005,PEP_00009,Genotype_B,0,3,1,0.00203527700371621
MOL_0005,PEP_00009,Genotype_B,0,3,2,0.00454911481950808
MOL_0005,PEP_00009,Genotype_B,1,1,1,0.00364932339619454
MOL_0005,PEP_00009,Genotype_B,1,1,2,0.00482213467553102
MOL_0005,PEP_00009,Genotype_B,1,2,1,0.00468648322086546
MOL_0005,PEP_00009,Genotype_B,1,2,2,0.00663464159452554
MOL_0005,PEP_00009,Genotype_B,1,3,1,0.01710725010229864
MOL_0005,PEP_00009,Genotype_B,1,3,2,0.01724155013939702
MOL_0005,PEP_00009,Genotype_B,1.5,1,1,0.01026046976194921
MOL_0005,PEP_00009,Genotype_B,1.5,1,2,0.01166592382267903
MOL_0005,PEP_00009,Genotype_B,1.5,2,1,0.00540711151506849
MOL_0005,PEP_00009,Genotype_B,1.5,2,2,0.00581017291559374
MOL_0005,PEP_00009,Genotype_B,1.5,3,1,0.00950560372227724
MOL_0005,PEP_00009,Genotype_B,1.5,3,2,0.01084166556200699
MOL_0005,PEP_00009,Genotype_B,2,1,1,0.00877494386497601
MOL_0005,PEP_00009,Genotype_B,2,1,2,0.00853872699108319
MOL_0005,PEP_00009,Genotype_B,2,2,1,0.00605589192331619
MOL_0005,PEP_00009,Genotype_B,2,2,2,NA
MOL_0005,PEP_00009,Genotype_B,2,3,1,0.01529173793974689
MOL_0005,PEP_00009,Genotype_B,2,3,2,0.01343393906464909
MOL_0005,PEP_00009,Genotype_B,4,1,1,0.01839947970345658
MOL_0005,PEP_00009,Genotype_B,4,1,2,0.01746593056490223
MOL_0005,PEP_00009,Genotype_B,4,2,1,0.01530433724592045
MOL_0005,PEP_00009,Genotype_B,4,2,2,0.01686510128166619
MOL_0005,PEP_00009,Genotype_B,4,3,1,0.01791476045161977
MOL_0005,PEP_00009,Genotype_B,4,3,2,0.01761423545898474
MOL_0005,PEP_00009,Genotype_B,6,1,1,0.01653183713953534
MOL_0005,PEP_00009,Genotype_B,6,1,2,0.01503737278712989
MOL_0005,PEP_00009,Genotype_B,6,2,1,0.00189411810943994
MOL_0005,PEP_00009,Genotype_B,6,2,2,0.00135165003638
MOL_0005,PEP_00009,Genotype_B,6,3,1,0.02961706783489327
MOL_0005,PEP_00009,Genotype_B,6,3,2,0.02848133503475554
MOL_0005,PEP_00010,Genotype_A,0,1,1,NA
MOL_0005,PEP_00010,Genotype_A,0,1,2,NA
MOL_0005,PEP_00010,Genotype_A,0,2,1,NA
MOL_0005,PEP_00010,Genotype_A,0,2,2,NA
MOL_0005,PEP_00010,Genotype_A,0,3,1,NA
MOL_0005,PEP_00010,Genotype_A,0,3,2,NA
MOL_0005,PEP_00010,Genotype_A,1,1,1,0.00131982755369827
MOL_0005,PEP_00010,Genotype_A,1,1,2,0.00257868791991721
MOL_0005,PEP_00010,Genotype_A,1,2,1,3.360095445217087e-4
MOL_0005,PEP_00010,Genotype_A,1,2,2,NA
MOL_0005,PEP_00010,Genotype_A,1,3,1,0.00107970314498209
MOL_0005,PEP_00010,Genotype_A,1,3,2,0.00232597492188218
MOL_0005,PEP_00010,Genotype_A,1.5,1,1,0.00276391499631333
MOL_0005,PEP_00010,Genotype_A,1.5,1,2,0.00431708549316861
MOL_0005,PEP_00010,Genotype_A,1.5,2,1,7.724491608335052e-4
MOL_0005,PEP_00010,Genotype_A,1.5,2,2,0.00136497947593585
MOL_0005,PEP_00010,Genotype_A,1.5,3,1,0.00120799818983643
MOL_0005,PEP_00010,Genotype_A,1.5,3,2,0.00258433373074871
MOL_0005,PEP_00010,Genotype_A,2,1,1,9.053595651918328e-4
MOL_0005,PEP_00010,Genotype_A,2,1,2,0.00189215515038669
MOL_0005,PEP_00010,Genotype_A,2,2,1,9.361665589366676e-4
MOL_0005,PEP_00010,Genotype_A,2,2,2,0.00166351029250587
MOL_0005,PEP_00010,Genotype_A,2,3,1,0.00326018454739069
MOL_0005,PEP_00010,Genotype_A,2,3,2,0.00563666202289809
MOL_0005,PEP_00010,Genotype_A,4,1,1,0.00817059358900652
MOL_0005,PEP_00010,Genotype_A,4,1,2,0.00873592049609348
MOL_0005,PEP_00010,Genotype_A,4,2,1,0.00326363857969799
MOL_0005,PEP_00010,Genotype_A,4,2,2,0.00330443550014745
MOL_0005,PEP_00010,Genotype_A,4,3,1,0.00417264919956508
MOL_0005,PEP_00010,Genotype_A,4,3,2,0.00444344637178718
MOL_0005,PEP_00010,Genotype_A,6,1,1,0.00324157359214169
MOL_0005,PEP_00010,Genotype_A,6,1,2,0.00345761055325145
MOL_0005,PEP_00010,Genotype_A,6,2,1,0.00188463258047035
MOL_0005,PEP_00010,Genotype_A,6,2,2,0.00233211687241932
MOL_0005,PEP_00010,Genotype_A,6,3,1,0.00310544183352731
MOL_0005,PEP_00010,Genotype_A,6,3,2,0.00387408070989864
MOL_0005,PEP_00010,Genotype_B,0,1,1,NA
MOL_0005,PEP_00010,Genotype_B,0,1,2,NA
MOL_0005,PEP_00010,Genotype_B,0,2,1,7.180371678606033e-5
MOL_0005,PEP_00010,Genotype_B,0,2,2,4.7847490195430047e-4
MOL_0005,PEP_00010,Genotype_B,0,3,1,NA
MOL_0005,PEP_00010,Genotype_B,0,3,2,NA
MOL_0005,PEP_00010,Genotype_B,1,1,1,4.860906315262044e-4
MOL_0005,PEP_00010,Genotype_B,1,1,2,9.553082150326878e-4
MOL_0005,PEP_00010,Genotype_B,1,2,1,9.147306145029036e-4
MOL_0005,PEP_00010,Genotype_B,1,2,2,0.00209291318707034
MOL_0005,PEP_00010,Genotype_B,1,3,1,4.1679537276012704e-4
MOL_0005,PEP_00010,Genotype_B,1,3,2,4.774918940878435e-4
MOL_0005,PEP_00010,Genotype_B,1.5,1,1,6.890651144119096e-4
MOL_0005,PEP_00010,Genotype_B,1.5,1,2,0.00241757740629854
MOL_0005,PEP_00010,Genotype_B,1.5,2,1,0.00171197509778225
MOL_0005,PEP_00010,Genotype_B,1.5,2,2,0.00343078366332796
MOL_0005,PEP_00010,Genotype_B,1.5,3,1,7.961068758834381e-5
MOL_0005,PEP_00010,Genotype_B,1.5,3,2,7.999352162235907e-4
MOL_0005,PEP_00010,Genotype_B,2,1,1,5.709245070502373e-4
MOL_0005,PEP_00010,Genotype_B,2,1,2,0.00155580198000336
MOL_0005,PEP_00010,Genotype_B,2,2,1,0.00229903254092293
MOL_0005,PEP_00010,Genotype_B,2,2,2,0.00751679345752123
MOL_0005,PEP_00010,Genotype_B,2,3,1,0.00182744438436485
MOL_0005,PEP_00010,Genotype_B,2,3,2,0.00203557648236916
MOL_0005,PEP_00010,Genotype_B,4,1,1,0.00375170517562581
MOL_0005,PEP_00010,Genotype_B,4,1,2,0.00375665848188471
MOL_0005,PEP_00010,Genotype_B,4,2,1,0.00647710755461998
MOL_0005,PEP_00010,Genotype_B,4,2,2,0.00861485195090045
MOL_0005,PEP_00010,Genotype_B,4,3,1,0.00294979550538588
MOL_0005,PEP_00010,Genotype_B,4,3,2,0.00300570388176473
MOL_0005,PEP_00010,Genotype_B,6,1,1,0.00314916189982518
MOL_0005,PEP_00010,Genotype_B,6,1,2,0.00295793945772514
MOL_0005,PEP_00010,Genotype_B,6,2,1,0.00344139005441463
MOL_0005,PEP_00010,Genotype_B,6,2,2,0.00376111467461241
MOL_0005,PEP_00010,Genotype_B,6,3,1,0.00440987073854335
MOL_0005,PEP_00010,Genotype_B,6,3,2,0.00461131375624742
MOL_0005,PEP_00011,Genotype_A,0,1,1,0.00129875279337128
MOL_0005,PEP_00011,Genotype_A,0,1,2,0.00101338848097336
MOL_0005,PEP_00011,Genotype_A,0,2,1,0.00133181574002967
MOL_0005,PEP_00011,Genotype_A,0,2,2,0.00212195172428219
MOL_0005,PEP_00011,Genotype_A,0,3,1,0.00420668824537696
MOL_0005,PEP_00011,Genotype_A,0,3,2,0.00496646609355281
MOL_0005,PEP_00011,Genotype_A,1,1,1,0.00575592165035664
MOL_0005,PEP_00011,Genotype_A,1,1,2,0.00470403445161637
MOL_0005,PEP_00011,Genotype_A,1,2,1,0.00924521712579326
MOL_0005,PEP_00011,Genotype_A,1,2,2,NA
MOL_0005,PEP_00011,Genotype_A,1,3,1,0.0058752898285641
MOL_0005,PEP_00011,Genotype_A,1,3,2,0.00571077140661933
MOL_0005,PEP_00011,Genotype_A,1.5,1,1,0.00415583607085824
MOL_0005,PEP_00011,Genotype_A,1.5,1,2,0.00387605329681424
MOL_0005,PEP_00011,Genotype_A,1.5,2,1,0.00820725341766581
MOL_0005,PEP_00011,Genotype_A,1.5,2,2,0.0077355239885759
MOL_0005,PEP_00011,Genotype_A,1.5,3,1,0.00274729332342676
MOL_0005,PEP_00011,Genotype_A,1.5,3,2,0.00347378823064265
MOL_0005,PEP_00011,Genotype_A,2,1,1,0.0043291783193076
MOL_0005,PEP_00011,Genotype_A,2,1,2,0.0047444955654444
MOL_0005,PEP_00011,Genotype_A,2,2,1,0.0054750319472222
MOL_0005,PEP_00011,Genotype_A,2,2,2,0.00600179986854799
MOL_0005,PEP_00011,Genotype_A,2,3,1,0.00128316249791027
MOL_0005,PEP_00011,Genotype_A,2,3,2,0.00160284070454547
MOL_0005,PEP_00011,Genotype_A,4,1,1,0.00651003447644275
MOL_0005,PEP_00011,Genotype_A,4,1,2,0.00528116393870194
MOL_0005,PEP_00011,Genotype_A,4,2,1,0.01394421146942458
MOL_0005,PEP_00011,Genotype_A,4,2,2,0.01105552721772577
MOL_0005,PEP_00011,Genotype_A,4,3,1,0.00478509460546214
MOL_0005,PEP_00011,Genotype_A,4,3,2,0.00363525520235315
MOL_0005,PEP_00011,Genotype_A,6,1,1,0.00338491927139477
MOL_0005,PEP_00011,Genotype_A,6,1,2,0.0028297686587489
MOL_0005,PEP_00011,Genotype_A,6,2,1,0.01422930546206143
MOL_0005,PEP_00011,Genotype_A,6,2,2,0.0119724216077722
MOL_0005,PEP_00011,Genotype_A,6,3,1,0.00374942690074648
MOL_0005,PEP_00011,Genotype_A,6,3,2,0.00313052726457758
MOL_0005,PEP_00011,Genotype_B,0,1,1,4.188967528688312e-4
MOL_0005,PEP_00011,Genotype_B,0,1,2,6.02754796502517e-4
MOL_0005,PEP_00011,Genotype_B,0,2,1,0.00128752549978149
MOL_0005,PEP_00011,Genotype_B,0,2,2,9.231311446242436e-4
MOL_0005,PEP_00011,Genotype_B,0,3,1,NA
MOL_0005,PEP_00011,Genotype_B,0,3,2,NA
MOL_0005,PEP_00011,Genotype_B,1,1,1,0.00303381064630864
MOL_0005,PEP_00011,Genotype_B,1,1,2,0.00439787551081428
MOL_0005,PEP_00011,Genotype_B,1,2,1,0.00383952511266727
MOL_0005,PEP_00011,Genotype_B,1,2,2,0.00449249088960287
MOL_0005,PEP_00011,Genotype_B,1,3,1,0.01860497291203856
MOL_0005,PEP_00011,Genotype_B,1,3,2,0.01686687717547692
MOL_0005,PEP_00011,Genotype_B,1.5,1,1,0.00626784890592159
MOL_0005,PEP_00011,Genotype_B,1.5,1,2,0.00479684393908968
MOL_0005,PEP_00011,Genotype_B,1.5,2,1,0.00360098262562258
MOL_0005,PEP_00011,Genotype_B,1.5,2,2,0.00465736954817619
MOL_0005,PEP_00011,Genotype_B,1.5,3,1,0.0064756470361563
MOL_0005,PEP_00011,Genotype_B,1.5,3,2,0.00698568980021735
