protein_name,genotype,bio_rep,tech_rep,timepoints,timepoints_values,new_annotation
PROT_0032,Genotype_A,3,0,0,210216.9071,PEP_00036
PROT_0032,Genotype_A,1,0,150,1301390.152,PEP_00036
PROT_0032,Genotype_A,2,0,150,1252372.199,PEP_00036
PROT_0032,Genotype_A,3,0,150,336339.3891,PEP_00036
PROT_0032,Genotype_A,1,0,300,1240153.022,PEP_00036
PROT_0032,Genotype_A,2,0,300,914032.133,PEP_00036
PROT_0032,Genotype_A,3,0,300,86099.00403,PEP_00036
PROT_0032,Genotype_A,1,0,600,1523589.819,PEP_00036
PROT_0032,Genotype_A,2,0,600,910383.25,PEP_00036
PROT_0032,Genotype_A,3,0,600,301995.1342,PEP_00036
PROT_0033,Genotype_A,1,0,0,5757043.885,PEP_00037
PROT_0033,Genotype_A,2,0,0,2326196.836,PEP_00037
PROT_0033,Genotype_A,3,0,0,22096789.52,PEP_00037
PROT_0033,Genotype_A,1,0,150,2561447.457,PEP_00037
PROT_0033,Genotype_A,2,0,150,6892961.576,PEP_00037
PROT_0033,Genotype_A,3,0,150,13051953.14,PEP_00037
PROT_0033,Genotype_A,1,0,300,3009833.458,PEP_00037
PROT_0033,Genotype_A,2,0,300,1402235.746,PEP_00037
PROT_0033,Genotype_A,3,0,300,15150522.67,PEP_00037
PROT_0033,Genotype_A,1,0,600,2598074.01,PEP_00037
PROT_0033,Genotype_A,2,0,600,3529937.75,PEP_00037
PROT_0033,Genotype_A,3,0,600,14967348.66,PEP_00037
PROT_0034,Genotype_A,1,0,0,304217.954,PEP_00038
PROT_0034,Genotype_A,2,0,0,263722.1978,PEP_00038
PROT_0034,Genotype_A,3,0,0,11108.32908,PEP_00038
PROT_0034,Genotype_A,1,0,150,96648.26572,PEP_00038
PROT_0034,Genotype_A,2,0,150,1060844.192,PEP_00038
PROT_0034,Genotype_A,3,0,150,7975.62276,PEP_00038
PROT_0034,Genotype_A,1,0,300,1516960.472,PEP_00038
PROT_0034,Genotype_A,2,0,300,524904.4413,PEP_00038
PROT_0034,Genotype_A,3,0,300,240934.8626,PEP_00038
PROT_0034,Genotype_A,1,0,600,1952214.52,PEP_00038
PROT_0034,Genotype_A,2,0,600,834275.5625,PEP_00038
PROT_0034,Genotype_A,3,0,600,217739.4487,PEP_00038
PROT_0035,Genotype_A,1,0,0,6830331.049,PEP_00039
PROT_0035,Genotype_A,2,0,0,15757878.3,PEP_00039
PROT_0035,Genotype_A,3,0,0,2285622.984,PEP_00039
PROT_0035,Genotype_A,1,0,150,14120041.78,PEP_00039
PROT_0035,Genotype_A,2,0,150,2785389.838,PEP_00039
PROT_0035,Genotype_A,3,0,150,2287218.641,PEP_00039
PROT_0035,Genotype_A,1,0,300,2869488.695,PEP_00039
PROT_0035,Genotype_A,2,0,300,2088564.823,PEP_00039
PROT_0035,Genotype_A,3,0,300,730641.1084,PEP_00039
PROT_0035,Genotype_A,1,0,600,1456917.032,PEP_00039
PROT_0035,Genotype_A,2,0,600,2017677.953,PEP_00039
PROT_0035,Genotype_A,3,0,600,1448410.712,PEP_00039
PROT_0036,Genotype_A,1,0,0,9863176.26,PEP_00040
PROT_0036,Genotype_A,2,0,0,3173276.392,PEP_00040
PROT_0036,Genotype_A,3,0,0,9242491.598,PEP_00040
PROT_0036,Genotype_A,1,0,150,5778461.938,PEP_00040
PROT_0036,Genotype_A,2,0,150,4113375.708,PEP_00040
PROT_0036,Genotype_A,3,0,150,7488751.516,PEP_00040
PROT_0036,Genotype_A,1,0,300,6417564.738,PEP_00040
PROT_0036,Genotype_A,2,0,300,1790567.586,PEP_00040
PROT_0036,Genotype_A,3,0,300,6044997.438,PEP_00040
PROT_0036,Genotype_A,1,0,600,5269668.9,PEP_00040
PROT_0036,Genotype_A,2,0,600,2882508.469,PEP_00040
PROT_0036,Genotype_A,3,0,600,8189027.319,PEP_00040
PROT_0021,Genotype_A,1,0,0,67640.92106,PEP_00041
PROT_0021,Genotype_A,2,0,0,292263.6762,PEP_00041
PROT_0021,Genotype_A,3,0,0,2262216.241,PEP_00041
PROT_0021,Genotype_A,1,0,150,182502.3604,PEP_00041
PROT_0021,Genotype_A,2,0,150,136192.7786,PEP_00041
PROT_0021,Genotype_A,3,0,150,2739785.23,PEP_00041
PROT_0021,Genotype_A,1,0,300,232715.5922,PEP_00041
PROT_0021,Genotype_A,2,0,300,137659.6322,PEP_00041
PROT_0021,Genotype_A,3,0,300,1082098.79,PEP_00041
PROT_0021,Genotype_A,1,0,600,160206.6121,PEP_00041
PROT_0021,Genotype_A,2,0,600,61767.70716,PEP_00041
PROT_0021,Genotype_A,3,0,600,1081089.55,PEP_00041
PROT_0037,Genotype_A,1,0,0,83404.48266,PEP_00042
PROT_0037,Genotype_A,2,0,0,48212.09982,PEP_00042
PROT_0037,Genotype_A,3,0,0,257125.9052,PEP_00042
PROT_0037,Genotype_A,1,0,150,246069.1656,PEP_00042
PROT_0037,Genotype_A,2,0,150,1692305.679,PEP_00042
PROT_0037,Genotype_A,3,0,150,31821.37721,PEP_00042
PROT_0037,Genotype_A,1,0,300,8015.811328,PEP_00042
PROT_0037,Genotype_A,2,0,300,695768.5415,PEP_00042
PROT_0037,Genotype_A,3,0,300,42796.42137,PEP_00042
PROT_0037,Genotype_A,1,0,600,167120.0069,PEP_00042
PROT_0037,Genotype_A,2,0,600,894548.1875,PEP_00042
PROT_0037,Genotype_A,3,0,600,70070.74786,PEP_00042
PROT_0038,Genotype_A,1,0,0,13585864.86,PEP_00043
PROT_0038,Genotype_A,2,0,0,17352526.59,PEP_00043
PROT_0038,Genotype_A,3,0,0,9904459.352,PEP_00043
PROT_0038,Genotype_A,1,0,150,19558082.64,PEP_00043
PROT_0038,Genotype_A,2,0,150,16788934.23,PEP_00043
PROT_0038,Genotype_A,3,0,150,7983544.996,PEP_00043
PROT_0038,Genotype_A,1,0,300,17537824.92,PEP_00043
PROT_0038,Genotype_A,2,0,300,14938497.11,PEP_00043
PROT_0038,Genotype_A,3,0,300,13983290.95,PEP_00043
PROT_0038,Genotype_A,1,0,600,20676124.54,PEP_00043
PROT_0038,Genotype_A,2,0,600,12831499.63,PEP_00043
PROT_0038,Genotype_A,3,0,600,15108848.19,PEP_00043
PROT_0039,Genotype_A,1,0,0,5308270.827,PEP_00044
PROT_0039,Genotype_A,2,0,0,4744789.311,PEP_00044
PROT_0039,Genotype_A,3,0,0,8380836.447,PEP_00044
PROT_0039,Genotype_A,1,0,150,8973814.607,PEP_00044
PROT_0039,Genotype_A,2,0,150,5189646.829,PEP_00044
PROT_0039,Genotype_A,3,0,150,6293568.793,PEP_00044
PROT_0039,Genotype_A,1,0,300,6783348.427,PEP_00044
PROT_0039,Genotype_A,2,0,300,4820766.377,PEP_00044
PROT_0039,Genotype_A,3,0,300,8310790.195,PEP_00044
PROT_0039,Genotype_A,1,0,600,6887325.221,PEP_00044
PROT_0039,Genotype_A,2,0,600,4974308.5,PEP_00044
PROT_0039,Genotype_A,3,0,600,9725009.341,PEP_00044
PROT_0040,Genotype_A,1,0,0,103342.7844,PEP_00045
PROT_0040,Genotype_A,2,0,0,2445592.837,PEP_00045
PROT_0040,Genotype_A,3,0,0,126612.2238,PEP_00045
PROT_0040,Genotype_A,1,0,150,274891.9956,PEP_00045
PROT_0040,Genotype_A,2,0,150,2409835.868,PEP_00045
PROT_0040,Genotype_A,3,0,150,221946.3453,PEP_00045
PROT_0040,Genotype_A,1,0,300,227993.4446,PEP_00045
PROT_0040,Genotype_A,2,0,300,1915162.233,PEP_00045
PROT_0040,Genotype_A,3,0,300,135795.5846,PEP_00045
PROT_0040,Genotype_A,1,0,600,200015.0526,PEP_00045
PROT_0040,Genotype_A,2,0,600,2379188.5,PEP_00045
PROT_0040,Genotype_A,3,0,600,116692.6511,PEP_00045
PROT_0038,Genotype_A,1,0,0,1379835.643,PEP_00046
PROT_0038,Genotype_A,2,0,0,758422.2022,PEP_00046
PROT_0038,Genotype_A,3,0,0,9953934.681,PEP_00046
PROT_0038,Genotype_A,1,0,150,1009902.814,PEP_00046
PROT_0038,Genotype_A,2,0,150,1035378.162,PEP_00046
PROT_0038,Genotype_A,3,0,150,6734840.821,PEP_00046
PROT_0038,Genotype_A,1,0,300,1162953.2,PEP_00046
PROT_0038,Genotype_A,2,0,300,656663.2088,PEP_00046
PROT_0038,Genotype_A,3,0,300,7782820.503,PEP_00046
PROT_0038,Genotype_A,1,0,600,1075446.214,PEP_00046
PROT_0038,Genotype_A,2,0,600,856995.75,PEP_00046
PROT_0038,Genotype_A,3,0,600,10117918.03,PEP_00046
PROT_0025,Genotype_A,1,0,0,4448728.623,PEP_00047
PROT_0025,Genotype_A,2,0,0,1622311.759,PEP_00047
PROT_0025,Genotype_A,3,0,0,143279.7777,PEP_00047
PROT_0025,Genotype_A,1,0,150,3959848.297,PEP_00047
PROT_0025,Genotype_A,2,0,150,1880775.863,PEP_00047
PROT_0025,Genotype_A,3,0,150,240291.33,PEP_00047
PROT_0025,Genotype_A,1,0,300,4113668.826,PEP_00047
PROT_0025,Genotype_A,2,0,300,1493228.279,PEP_00047
PROT_0025,Genotype_A,3,0,300,244535.3442,PEP_00047
PROT_0025,Genotype_A,1,0,600,3578990.135,PEP_00047
PROT_0025,Genotype_A,2,0,600,1193764.313,PEP_00047
PROT_0025,Genotype_A,3,0,600,225188.0784,PEP_00047
PROT_0025,Genotype_A,1,0,0,11649593.97,PEP_00048
PROT_0025,Genotype_A,2,0,0,4688862.429,PEP_00048
PROT_0025,Genotype_A,3,0,0,26435573.07,PEP_00048
PROT_0025,Genotype_A,1,0,150,10327232.52,PEP_00048
PROT_0025,Genotype_A,2,0,150,9137522.952,PEP_00048
PROT_0025,Genotype_A,3,0,150,21498074.22,PEP_00048
PROT_0025,Genotype_A,1,0,300,10456623.13,PEP_00048
PROT_0025,Genotype_A,2,0,300,4359845.174,PEP_00048
PROT_0025,Genotype_A,3,0,300,16762473.14,PEP_00048
PROT_0025,Genotype_A,1,0,600,11378376.36,PEP_00048
PROT_0025,Genotype_A,2,0,600,4410249.141,PEP_00048
PROT_0025,Genotype_A,3,0,600,21761604.05,PEP_00048
PROT_0041,Genotype_A,1,0,0,49595.72157,PEP_00049
PROT_0041,Genotype_A,2,0,0,223207.9116,PEP_00049
PROT_0041,Genotype_A,3,0,0,34739.37356,PEP_00049
PROT_0041,Genotype_A,1,0,150,183618.2176,PEP_00049
PROT_0041,Genotype_A,2,0,150,934018.2392,PEP_00049
PROT_0041,Genotype_A,3,0,150,49283.69529,PEP_00049
PROT_0041,Genotype_A,1,0,300,264654.8636,PEP_00049
PROT_0041,Genotype_A,2,0,300,200314.9688,PEP_00049
PROT_0041,Genotype_A,3,0,300,54157.86368,PEP_00049
PROT_0041,Genotype_A,1,0,600,296209.916,PEP_00049
PROT_0041,Genotype_A,2,0,600,284744.75,PEP_00049
PROT_0041,Genotype_A,3,0,600,191922.6486,PEP_00049
PROT_0042,Genotype_A,1,0,0,1582161.911,PEP_00050
PROT_0042,Genotype_A,2,0,0,668487.1317,PEP_00050
PROT_0042,Genotype_A,3,0,0,1367508.735,PEP_00050
PROT_0042,Genotype_A,1,0,150,2153503.923,PEP_00050
PROT_0042,Genotype_A,2,0,150,2231145,PEP_00050
PROT_0042,Genotype_A,3,0,150,1698779.039,PEP_00050
PROT_0042,Genotype_A,1,0,300,2782610.545,PEP_00050
PROT_0042,Genotype_A,2,0,300,2706492.659,PEP_00050
PROT_0042,Genotype_A,3,0,300,1801819.676,PEP_00050
PROT_0042,Genotype_A,1,0,600,3703078.983,PEP_00050
PROT_0042,Genotype_A,2,0,600,3177722.563,PEP_00050
PROT_0042,Genotype_A,3,0,600,3669066.443,PEP_00050
PROT_0043,Genotype_A,1,0,0,101801.4495,PEP_00051
PROT_0043,Genotype_A,2,0,0,15873.83406,PEP_00051
PROT_0043,Genotype_A,3,0,0,98262.6451,PEP_00051
PROT_0043,Genotype_A,1,0,150,278813.8375,PEP_00051
PROT_0043,Genotype_A,2,0,150,3090175.354,PEP_00051
PROT_0043,Genotype_A,3,0,150,99957.95571,PEP_00051
PROT_0043,Genotype_A,1,0,300,131832.9279,PEP_00051
PROT_0043,Genotype_A,2,0,300,232133.9976,PEP_00051
PROT_0043,Genotype_A,3,0,300,50536.59647,PEP_00051
PROT_0043,Genotype_A,1,0,600,195971.7226,PEP_00051
PROT_0043,Genotype_A,2,0,600,611475.75,PEP_00051
PROT_0043,Genotype_A,3,0,600,255554.1045,PEP_00051
PROT_0044,Genotype_A,1,0,0,2974492.132,PEP_00052
PROT_0044,Genotype_A,2,0,0,5476847.577,PEP_00052
PROT_0044,Genotype_A,3,0,0,2464017.84,PEP_00052
PROT_0044,Genotype_A,1,0,150,3548843.047,PEP_00052
PROT_0044,Genotype_A,2,0,150,5883564.591,PEP_00052
PROT_0044,Genotype_A,3,0,150,1087953.66,PEP_00052
PROT_0044,Genotype_A,1,0,300,2927382.406,PEP_00052
PROT_0044,Genotype_A,2,0,300,2579717.167,PEP_00052
PROT_0044,Genotype_A,3,0,300,2332964.395,PEP_00052
PROT_0044,Genotype_A,1,0,600,2749762.721,PEP_00052
PROT_0044,Genotype_A,2,0,600,1219524.5,PEP_00052
PROT_0044,Genotype_A,3,0,600,2076277.57,PEP_00052
PROT_0044,Genotype_A,1,0,0,15172347.07,PEP_00053
PROT_0044,Genotype_A,2,0,0,9738268.483,PEP_00053
PROT_0044,Genotype_A,3,0,0,9397779.833,PEP_00053
PROT_0044,Genotype_A,1,0,150,21194918.11,PEP_00053
PROT_0044,Genotype_A,2,0,150,7484559.765,PEP_00053
PROT_0044,Genotype_A,3,0,150,9237820.204,PEP_00053
PROT_0044,Genotype_A,1,0,300,21936793.81,PEP_00053
PROT_0044,Genotype_A,2,0,300,4779520.258,PEP_00053
PROT_0044,Genotype_A,3,0,300,8978000.261,PEP_00053
PROT_0044,Genotype_A,1,0,600,17089423.02,PEP_00053
PROT_0044,Genotype_A,2,0,600,4815250.75,PEP_00053
PROT_0044,Genotype_A,3,0,600,7853014.554,PEP_00053
PROT_0045,Genotype_A,1,0,0,257247.1818,PEP_00054
PROT_0045,Genotype_A,2,0,0,19067.15862,PEP_00054
PROT_0045,Genotype_A,3,0,0,13698.0427,PEP_00054
PROT_0045,Genotype_A,1,0,150,152465.4635,PEP_00054
PROT_0045,Genotype_A,2,0,150,1472634.835,PEP_00054
PROT_0045,Genotype_A,3,0,150,235920.1987,PEP_00054
PROT_0045,Genotype_A,1,0,300,576086.8764,PEP_00054
PROT_0045,Genotype_A,2,0,300,1340598.288,PEP_00054
PROT_0045,Genotype_A,3,0,300,156242.3327,PEP_00054
PROT_0045,Genotype_A,1,0,600,475456.0489,PEP_00054
PROT_0045,Genotype_A,2,0,600,1381617,PEP_00054
PROT_0045,Genotype_A,3,0,600,257253.2527,PEP_00054
PROT_0046,Genotype_A,1,0,0,123401.7062,PEP_00055
PROT_0046,Genotype_A,2,0,0,1309526.44,PEP_00055
PROT_0046,Genotype_A,3,0,0,54709.85562,PEP_00055
PROT_0046,Genotype_A,1,0,150,571380.9726,PEP_00055
PROT_0046,Genotype_A,2,0,150,1124083.558,PEP_00055
PROT_0046,Genotype_A,3,0,150,292148.3474,PEP_00055
PROT_0046,Genotype_A,1,0,300,221270.6046,PEP_00055
PROT_0046,Genotype_A,2,0,300,1012367.879,PEP_00055
PROT_0046,Genotype_A,3,0,300,220474.1806,PEP_00055
PROT_0046,Genotype_A,1,0,600,816233.5771,PEP_00055
PROT_0046,Genotype_A,2,0,600,462382.5,PEP_00055
PROT_0046,Genotype_A,3,0,600,274245.7704,PEP_00055
PROT_0047,Genotype_A,1,0,0,6994262.972,PEP_00056
PROT_0047,Genotype_A,2,0,0,11892890.1,PEP_00056
PROT_0047,Genotype_A,3,0,0,13758317.94,PEP_00056
PROT_0047,Genotype_A,1,0,150,14779485.64,PEP_00056
PROT_0047,Genotype_A,2,0,150,22495175.52,PEP_00056
PROT_0047,Genotype_A,3,0,150,24515750,PEP_00056
PROT_0047,Genotype_A,1,0,300,15079446.3,PEP_00056
PROT_0047,Genotype_A,2,0,300,10291564.42,PEP_00056
PROT_0047,Genotype_A,3,0,300,30694587.46,PEP_00056
PROT_0047,Genotype_A,1,0,600,18703389.95,PEP_00056
PROT_0047,Genotype_A,2,0,600,18149593,PEP_00056
PROT_0047,Genotype_A,3,0,600,33373507.78,PEP_00056
PROT_0048,Genotype_A,1,0,0,209244.6174,PEP_00057
PROT_0048,Genotype_A,2,0,0,94249.87092,PEP_00057
PROT_0048,Genotype_A,3,0,0,944821.6079,PEP_00057
PROT_0048,Genotype_A,1,0,150,193209.0561,PEP_00057
PROT_0048,Genotype_A,2,0,150,257172.5401,PEP_00057
PROT_0048,Genotype_A,3,0,150,2676171.889,PEP_00057
PROT_0048,Genotype_A,1,0,300,59388.33542,PEP_00057
PROT_0048,Genotype_A,2,0,300,305832.1745,PEP_00057
PROT_0048,Genotype_A,3,0,300,3513443.193,PEP_00057
PROT_0048,Genotype_A,1,0,600,305750.9592,PEP_00057
PROT_0048,Genotype_A,2,0,600,281564,PEP_00057
PROT_0048,Genotype_A,3,0,600,5261010.265,PEP_00057
PROT_0049,Genotype_A,1,0,0,147694.5831,PEP_00058
PROT_0049,Genotype_A,2,0,0,1673590.307,PEP_00058
PROT_0049,Genotype_A,3,0,0,838813.3644,PEP_00058
PROT_0049,Genotype_A,1,0,150,109548.8625,PEP_00058
PROT_0049,Genotype_A,2,0,150,3543843.874,PEP_00058
PROT_0049,Genotype_A,3,0,150,185404.6046,PEP_00058
PROT_0049,Genotype_A,1,0,300,293458.9635,PEP_00058
PROT_0049,Genotype_A,2,0,300,6916637.116,PEP_00058
PROT_0049,Genotype_A,3,0,300,721391.3523,PEP_00058
PROT_0049,Genotype_A,1,0,600,235516.6889,PEP_00058
PROT_0049,Genotype_A,2,0,600,7846349.5,PEP_00058
PROT_0049,Genotype_A,3,0,600,828157.9604,PEP_00058
PROT_0050,Genotype_A,1,0,0,103260.6623,PEP_00059
PROT_0050,Genotype_A,2,0,0,1030225.688,PEP_00059
PROT_0050,Genotype_A,3,0,0,85784.32022,PEP_00059
PROT_0050,Genotype_A,1,0,150,624002.9541,PEP_00059
PROT_0050,Genotype_A,2,0,150,2581805.453,PEP_00059
PROT_0050,Genotype_A,3,0,150,235613.1333,PEP_00059
PROT_0050,Genotype_A,1,0,300,629224.4847,PEP_00059
PROT_0050,Genotype_A,2,0,300,1193179.675,PEP_00059
PROT_0050,Genotype_A,3,0,300,273282.8079,PEP_00059
PROT_0050,Genotype_A,1,0,600,1518118.189,PEP_00059
PROT_0050,Genotype_A,2,0,600,1419624.625,PEP_00059
PROT_0050,Genotype_A,3,0,600,135915.0322,PEP_00059
PROT_0051,Genotype_A,1,0,0,47765.3119,PEP_00060
PROT_0051,Genotype_A,2,0,0,1082584.898,PEP_00060
PROT_0051,Genotype_A,3,0,0,5601903.05,PEP_00060
PROT_0051,Genotype_A,1,0,150,1627320.927,PEP_00060
PROT_0051,Genotype_A,2,0,150,1418846.463,PEP_00060
PROT_0051,Genotype_A,3,0,150,5207775.233,PEP_00060
PROT_0051,Genotype_A,1,0,300,266020.4409,PEP_00060
PROT_0051,Genotype_A,2,0,300,1465279.148,PEP_00060
PROT_0051,Genotype_A,3,0,300,6548981.842,PEP_00060
PROT_0051,Genotype_A,1,0,600,201169.3939,PEP_00060
PROT_0051,Genotype_A,2,0,600,1202043.125,PEP_00060
PROT_0051,Genotype_A,3,0,600,7521981.813,PEP_00060
PROT_0052,Genotype_A,1,0,0,881044.4416,PEP_00061
PROT_0052,Genotype_A,2,0,0,1700431.079,PEP_00061
PROT_0052,Genotype_A,3,0,0,5772590.556,PEP_00061
PROT_0052,Genotype_A,1,0,150,2454986.803,PEP_00061
PROT_0052,Genotype_A,2,0,150,2364031.904,PEP_00061
PROT_0052,Genotype_A,3,0,150,4873113.496,PEP_00061
PROT_0052,Genotype_A,1,0,300,282741.091,PEP_00061
PROT_0052,Genotype_A,2,0,300,1306800.387,PEP_00061
PROT_0052,Genotype_A,3,0,300,6205666.763,PEP_00061
PROT_0052,Genotype_A,1,0,600,2734890.767,PEP_00061
PROT_0052,Genotype_A,2,0,600,1735376.25,PEP_00061
PROT_0052,Genotype_A,3,0,600,7163979.388,PEP_00061
PROT_0051,Genotype_A,1,0,0,221802.4949,PEP_00062
PROT_0051,Genotype_A,2,0,0,5775115.842,PEP_00062
PROT_0051,Genotype_A,3,0,0,163839.5849,PEP_00062
PROT_0051,Genotype_A,1,0,150,1423151.107,PEP_00062
PROT_0051,Genotype_A,2,0,150,4054153.499,PEP_00062
PROT_0051,Genotype_A,3,0,150,3953792.607,PEP_00062
PROT_0051,Genotype_A,1,0,300,2381411.721,PEP_00062
PROT_0051,Genotype_A,2,0,300,6164220.614,PEP_00062
PROT_0051,Genotype_A,3,0,300,4573115.162,PEP_00062
PROT_0051,Genotype_A,1,0,600,1637036.363,PEP_00062
PROT_0051,Genotype_A,2,0,600,5108058.5,PEP_00062
PROT_0051,Genotype_A,3,0,600,2663574.715,PEP_00062
PROT_0053,Genotype_A,1,0,0,162362.3895,PEP_00063
PROT_0053,Genotype_A,2,0,0,1415128.174,PEP_00063
PROT_0053,Genotype_A,3,0,0,207011.6432,PEP_00063
PROT_0053,Genotype_A,1,0,150,46480.9652,PEP_00063
PROT_0053,Genotype_A,2,0,150,2266323.913,PEP_00063
PROT_0053,Genotype_A,3,0,150,297673.203,PEP_00063
PROT_0053,Genotype_A,1,0,300,129487.549,PEP_00063
PROT_0053,Genotype_A,2,0,300,532860.9854,PEP_00063
PROT_0053,Genotype_A,3,0,300,69429.63954,PEP_00063
PROT_0053,Genotype_A,1,0,600,240297.2706,PEP_00063
PROT_0053,Genotype_A,2,0,600,1273812.75,PEP_00063
PROT_0053,Genotype_A,3,0,600,74317.05673,PEP_00063
PROT_0054,Genotype_A,1,0,0,3741959.351,PEP_00064
PROT_0054,Genotype_A,2,0,0,1151638.256,PEP_00064
PROT_0054,Genotype_A,3,0,0,814826.9318,PEP_00064
PROT_0054,Genotype_A,1,0,150,5059101.796,PEP_00064
PROT_0054,Genotype_A,2,0,150,725970.971,PEP_00064
PROT_0054,Genotype_A,3,0,150,1311384.087,PEP_00064
PROT_0054,Genotype_A,1,0,300,3567415.438,PEP_00064
PROT_0054,Genotype_A,2,0,300,1411351.721,PEP_00064
PROT_0054,Genotype_A,3,0,300,1637693.551,PEP_00064
PROT_0054,Genotype_A,1,0,600,4723154.084,PEP_00064
PROT_0054,Genotype_A,2,0,600,960478.5938,PEP_00064
PROT_0054,Genotype_A,3,0,600,1641888.136,PEP_00064
PROT_0055,Genotype_A,1,0,0,101023.17,PEP_00065
PROT_0055,Genotype_A,2,0,0,270876.9882,PEP_00065
PROT_0055,Genotype_A,3,0,0,66279.41024,PEP_00065
PROT_0055,Genotype_A,1,0,150,143067.9584,PEP_00065
PROT_0055,Genotype_A,2,0,150,434759.8478,PEP_00065
PROT_0055,Genotype_A,3,0,150,208708.1775,PEP_00065
PROT_0055,Genotype_A,1,0,300,722390.184,PEP_00065
PROT_0055,Genotype_A,2,0,300,260255.2021,PEP_00065
PROT_0055,Genotype_A,3,0,300,134028.3172,PEP_00065
PROT_0055,Genotype_A,1,0,600,731071.4643,PEP_00065
PROT_0055,Genotype_A,2,0,600,387540.4063,PEP_00065
PROT_0055,Genotype_A,3,0,600,31342.5887,PEP_00065
PROT_0056,Genotype_A,1,0,0,5761829.591,PEP_00066
PROT_0056,Genotype_A,2,0,0,5292327.049,PEP_00066
PROT_0056,Genotype_A,3,0,0,6764097.726,PEP_00066
PROT_0056,Genotype_A,1,0,150,3104983.795,PEP_00066
PROT_0056,Genotype_A,2,0,150,5421643.402,PEP_00066
PROT_0056,Genotype_A,3,0,150,4585751.228,PEP_00066
PROT_0056,Genotype_A,1,0,300,4380275.311,PEP_00066
PROT_0056,Genotype_A,2,0,300,3934271.865,PEP_00066
PROT_0056,Genotype_A,3,0,300,5968131.681,PEP_00066
PROT_0056,Genotype_A,1,0,600,4197003.984,PEP_00066
PROT_0056,Genotype_A,2,0,600,2938247.063,PEP_00066
PROT_0056,Genotype_A,3,0,600,5103373.831,PEP_00066
PROT_0057,Genotype_A,1,0,0,116637.3054,PEP_00067
PROT_0057,Genotype_A,2,0,0,2431278.525,PEP_00067
PROT_0057,Genotype_A,3,0,0,3912348.628,PEP_00067
PROT_0057,Genotype_A,1,0,150,167078.3078,PEP_00067
PROT_0057,Genotype_A,2,0,150,3085522.923,PEP_00067
PROT_0057,Genotype_A,3,0,150,3946520.886,PEP_00067
PROT_0057,Genotype_A,1,0,300,32933.87046,PEP_00067
PROT_0057,Genotype_A,2,0,300,170363.6056,PEP_00067
PROT_0057,Genotype_A,3,0,300,4770647.989,PEP_00067
PROT_0057,Genotype_A,1,0,600,208049.6071,PEP_00067
PROT_0057,Genotype_A,2,0,600,2031518.375,PEP_00067
PROT_0057,Genotype_A,3,0,600,3523527.764,PEP_00067
PROT_0037,Genotype_A,1,0,0,269877.9117,PEP_00068
PROT_0037,Genotype_A,2,0,0,2978828.575,PEP_00068
PROT_0037,Genotype_A,3,0,0,236208.1162,PEP_00068
PROT_0037,Genotype_A,1,0,150,69479.04148,PEP_00068
PROT_0037,Genotype_A,2,0,150,5321660.047,PEP_00068
PROT_0037,Genotype_A,3,0,150,2243439.11,PEP_00068
PROT_0037,Genotype_A,1,0,300,252009.5351,PEP_00068
PROT_0037,Genotype_A,2,0,300,2235506.947,PEP_00068
PROT_0037,Genotype_A,3,0,300,276319.3424,PEP_00068
PROT_0037,Genotype_A,1,0,600,138330.4366,PEP_00068
PROT_0037,Genotype_A,2,0,600,3058228.25,PEP_00068
PROT_0037,Genotype_A,3,0,600,288639.2089,PEP_00068
PROT_0058,Genotype_A,1,0,0,194028.8818,PEP_00069
PROT_0058,Genotype_A,2,0,0,254312.8156,PEP_00069
PROT_0058,Genotype_A,3,0,0,32770.78075,PEP_00069
PROT_0058,Genotype_A,1,0,150,61616.63772,PEP_00069
PROT_0058,Genotype_A,2,0,150,736960.4301,PEP_00069
PROT_0058,Genotype_A,3,0,150,3775277.554,PEP_00069
PROT_0058,Genotype_A,1,0,300,1435088.491,PEP_00069
PROT_0058,Genotype_A,2,0,300,418687.349,PEP_00069
PROT_0058,Genotype_A,3,0,300,6532441.979,PEP_00069
PROT_0058,Genotype_A,1,0,600,38732.21683,PEP_00069
PROT_0058,Genotype_A,2,0,600,804004.125,PEP_00069
PROT_0058,Genotype_A,3,0,600,5495122.952,PEP_00069
PROT_0059,Genotype_A,1,0,0,2523323.026,PEP_00070
PROT_0059,Genotype_A,2,0,0,1093111.617,PEP_00070
PROT_0059,Genotype_A,3,0,0,2792140.718,PEP_00070
PROT_0059,Genotype_A,1,0,150,1811845.553,PEP_00070
PROT_0059,Genotype_A,2,0,150,860826.7886,PEP_00070
PROT_0059,Genotype_A,3,0,150,3061580.929,PEP_00070
PROT_0059,Genotype_A,1,0,300,1487769.735,PEP_00070
PROT_0059,Genotype_A,2,0,300,173109.0024,PEP_00070
PROT_0059,Genotype_A,3,0,300,1188821.002,PEP_00070
PROT_0059,Genotype_A,1,0,600,1794827.121,PEP_00070
PROT_0059,Genotype_A,2,0,600,434021.875,PEP_00070
PROT_0059,Genotype_A,3,0,600,264724.9892,PEP_00070
PROT_0060,Genotype_A,1,0,0,3424685.234,PEP_00071
PROT_0060,Genotype_A,2,0,0,943759.3822,PEP_00071
PROT_0060,Genotype_A,3,0,0,18444203.71,PEP_00071
PROT_0060,Genotype_A,1,0,150,1221321.33,PEP_00071
PROT_0060,Genotype_A,2,0,150,4141676.889,PEP_00071
